EarNum,MeaDate,Weight,AgeDays,BirWei,Sex,Breed,LittleSize,Lactation,DaysInMilk,ReproStatus,Seasonality,BirthDate,YeanDate
0007NU191374,2019-04-27,22.0,91.0,4.5,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-26,
0007NU191375,2019-04-27,25.0,91.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-26,
0007NU192260,2019-04-27,24.0,96.0,4.4,1.0,NU,1.0,3.0,-1.0,未配種,4,2019-01-21,
0007NU192263,2019-04-27,25.0,82.0,4.5,1.0,NU,1.0,3.0,-1.0,未配種,4,2019-02-04,
0007NU192261,2019-04-27,25.0,87.0,4.9,1.0,NU,1.0,3.0,-1.0,未配種,4,2019-01-30,
0007NU192262,2019-04-27,20.0,84.0,4.1,1.0,NU,1.0,3.0,-1.0,未配種,4,2019-02-02,
0007NU193325,2019-04-27,22.0,106.0,3.6,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-11,
0007NU193330,2019-04-27,21.0,103.0,4.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-14,
0007NU193336,2019-04-27,25.0,102.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-15,
0007NU193327,2019-04-27,18.0,104.0,3.2,2.0,NU,1.0,1.0,-1.0,懷孕,4,2019-01-13,2021-01-05
0007NU193340,2019-04-27,23.0,100.0,4.2,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-17,
0007NU193338,2019-04-27,25.0,101.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-16,
0007NU193328,2019-04-27,25.0,103.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-14,
0007NU193342,2019-04-27,21.0,100.0,3.6,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-17,
0007NU196333,2019-04-27,25.0,113.0,3.6,1.0,NU,3.0,3.0,-1.0,未配種,4,2019-01-04,
0007NU198438,2019-04-27,32.0,100.0,4.7,1.0,NU,1.0,3.0,-1.0,未配種,4,2019-01-17,
0007NU199344,2019-04-27,27.0,113.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-04,
0007NU199342,2019-04-27,25.0,113.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,4,2019-01-04,
0007NU181326,2019-05-06,43.0,329.0,2.8,2.0,NU,3.0,4.0,-1.0,懷孕,5,2018-06-11,2022-01-23
0007NU186308,2019-05-06,49.0,313.0,2.8,2.0,NU,2.0,2.0,-1.0,懷孕,5,2018-06-27,2021-01-01
0007NU186310,2019-05-06,48.0,312.0,2.7,2.0,NU,3.0,3.0,-1.0,懷孕,5,2018-06-28,2022-01-29
0007NU186311,2019-05-06,41.0,312.0,2.7,2.0,NU,3.0,2.0,-1.0,懷孕,5,2018-06-28,2021-02-13
0007NU186313,2019-05-06,41.0,311.0,3.2,2.0,NU,2.0,3.0,-1.0,懷孕,5,2018-06-29,2021-10-19
0007NU183309,2019-05-06,68.0,302.0,4.3,1.0,NU,2.0,3.0,-1.0,未配種,5,2018-07-08,
0007NU183310,2019-05-06,42.0,302.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,5,2018-07-08,
0007NU182250,2019-05-06,40.0,302.0,2.4,2.0,NU,2.0,2.0,-1.0,懷孕,5,2018-07-08,2021-02-09
0007NU189314,2019-05-06,45.0,302.0,3.6,2.0,NU,3.0,7.0,-1.0,懷孕,5,2018-07-08,2024-09-01
0007NU189315,2019-05-06,44.0,302.0,2.9,2.0,NU,3.0,1.0,-1.0,懷孕,5,2018-07-08,2020-05-12
0007NU189316,2019-05-06,47.0,302.0,2.6,2.0,NU,3.0,2.0,-1.0,懷孕,5,2018-07-08,2020-04-24
0007NU189318,2019-05-06,55.0,302.0,3.7,2.0,NU,2.0,7.0,-1.0,懷孕,5,2018-07-08,2024-09-06
0007NU189320,2019-05-06,48.0,302.0,2.4,2.0,NU,2.0,3.0,-1.0,懷孕,5,2018-07-08,2021-10-12
0007NU185069,2019-05-06,42.5,295.0,2.7,2.0,NU,2.0,3.0,-1.0,懷孕,5,2018-07-15,2021-07-29
0007NU185072,2019-05-06,43.4,293.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,5,2018-07-17,
0007NU181334,2019-05-06,34.5,283.0,2.9,2.0,NU,2.0,3.0,-1.0,未配種,5,2018-07-27,
0007NU183313,2019-05-06,40.4,278.0,3.0,2.0,NU,3.0,4.0,-1.0,懷孕,5,2018-08-01,2024-11-10
0007NU184397,2019-05-06,39.0,278.0,3.3,2.0,NU,2.0,6.0,-1.0,懷孕,5,2018-08-01,2023-12-05
0007NU184398,2019-05-06,40.8,278.0,3.1,2.0,NU,2.0,3.0,-1.0,懷孕,5,2018-08-01,2021-12-23
0007NU184401,2019-05-06,37.2,278.0,2.6,2.0,NU,3.0,3.0,-1.0,懷孕,5,2018-08-01,2021-07-27
0007NU181336,2019-05-06,42.0,272.0,2.9,2.0,NU,2.0,3.0,-1.0,懷孕,5,2018-08-07,2022-12-23
0007NU189323,2019-05-06,37.0,244.0,2.8,2.0,NU,2.0,3.0,-1.0,未配種,5,2018-09-04,
0007NU189324,2019-05-06,40.0,244.0,3.2,2.0,NU,2.0,5.0,-1.0,懷孕,5,2018-09-04,2023-09-16
0007NU188414,2019-05-06,35.0,226.0,3.2,2.0,NU,2.0,4.0,-1.0,懷孕,5,2018-09-22,2022-04-03
0007NU182252,2019-05-06,25.0,219.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,5,2018-09-29,
0007NU184406,2019-05-06,40.0,213.0,4.0,2.0,NU,1.0,5.0,-1.0,懷孕,5,2018-10-05,2022-12-02
0007NU186314,2019-05-06,41.0,212.0,4.0,2.0,NU,1.0,2.0,-1.0,懷孕,5,2018-10-06,2020-10-20
0007NU183316,2019-05-06,34.0,210.0,2.9,2.0,NU,3.0,2.0,-1.0,懷孕,5,2018-10-08,2023-04-18
0007F1187235,2019-05-06,47.7,208.0,2.3,2.0,F1,3.0,3.0,-1.0,懷孕,5,2018-10-10,2022-01-24
0007F1187236,2019-05-06,43.0,208.0,2.4,2.0,F1,3.0,1.0,-1.0,懷孕,5,2018-10-10,2020-02-08
0007BO187238,2019-05-06,32.0,204.0,4.0,2.0,BO,1.0,3.0,-1.0,未配種,5,2018-10-14,
0007NU180341,2019-05-06,33.3,201.0,3.2,2.0,NU,2.0,1.0,-1.0,懷孕,5,2018-10-17,2021-01-01
0007BO187243,2019-05-06,38.8,197.0,4.0,2.0,BO,2.0,3.0,-1.0,未配種,5,2018-10-21,
0007NU189296,2019-05-28,77.0,431.0,3.7,1.0,NU,1.0,3.0,-1.0,未配種,5,2018-03-23,
0007NU188376,2019-05-28,90.0,512.0,4.8,1.0,NU,1.0,3.0,-1.0,未配種,5,2018-01-01,
0007NU188416,2019-06-17,50.2,235.0,3.4,1.0,NU,4.0,3.0,-1.0,未配種,6,2018-10-25,
0007NU188422,2019-06-17,40.3,196.0,4.4,1.0,NU,2.0,3.0,-1.0,未配種,6,2018-12-03,
0007NU181347,2019-06-17,31.9,199.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,6,2018-11-30,
0007NU181349,2019-06-17,40.0,197.0,4.0,2.0,NU,1.0,1.0,-1.0,懷孕,6,2018-12-02,2021-01-01
0007NU181359,2019-06-17,30.2,179.0,3.7,2.0,NU,2.0,2.0,-1.0,懷孕,6,2018-12-20,2022-01-19
0007NU182256,2019-06-17,32.3,180.0,4.2,2.0,NU,2.0,1.0,-1.0,懷孕,6,2018-12-19,2020-12-26
0007NU182257,2019-06-17,31.3,176.0,3.8,2.0,NU,1.0,1.0,-1.0,懷孕,6,2018-12-23,2021-01-01
0007NU183321,2019-06-17,33.1,188.0,2.8,2.0,NU,3.0,1.0,-1.0,懷孕,6,2018-12-11,2021-01-03
0007NU193327,2019-06-17,26.9,155.0,3.2,2.0,NU,1.0,1.0,-1.0,懷孕,6,2019-01-13,2021-01-05
0007NU194418,2019-06-17,26.9,139.0,3.8,2.0,NU,2.0,3.0,-1.0,未配種,6,2019-01-29,
0007NU186319,2019-06-17,33.7,193.0,4.0,2.0,NU,1.0,3.0,-1.0,未配種,6,2018-12-06,
0007NU189334,2019-06-17,32.8,196.0,3.5,2.0,NU,1.0,1.0,-1.0,懷孕,6,2018-12-03,2021-01-02
0007NU188394,2019-05-23,63.0,437.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,5,2018-03-12,
0007F1197285,2019-06-30,5.0,0.0,5.0,2.0,F1,1.0,3.0,-1.0,未配種,6,2019-06-30,
0007F1197286,2019-07-02,4.1,0.0,4.1,1.0,F1,2.0,3.0,-1.0,未配種,7,2019-07-02,
0007F1197287,2019-07-02,3.9,0.0,3.9,1.0,F1,2.0,3.0,-1.0,未配種,7,2019-07-02,
0007NU192277,2019-07-01,3.2,0.0,3.2,2.0,NU,1.0,3.0,-1.0,未配種,7,2019-07-01,
0007NU190343,2019-07-02,4.1,0.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-02,
0007NU194438,2019-07-03,20.0,97.0,3.7,3.0,NU,2.0,3.0,-1.0,未配種,7,2019-03-28,
0007NU194439,2019-07-03,18.0,97.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-03-28,
0007NU191383,2019-06-22,23.0,88.0,4.3,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-26,
0007NU191380,2019-06-22,19.0,93.0,4.2,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-03-21,
0007NU191388,2019-06-22,21.0,87.0,4.3,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-27,
0007NU191378,2019-06-22,20.0,97.0,4.4,1.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-17,
0007NU191385,2019-06-22,22.0,87.0,3.6,1.0,NU,3.0,3.0,-1.0,未配種,6,2019-03-27,
0007NU194434,2019-06-22,16.0,96.0,2.8,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-18,
0007NU194435,2019-06-22,19.0,96.0,2.8,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-18,
0007FX197247,2019-06-22,24.0,87.0,2.5,3.0,Fx,1.0,3.0,-1.0,未配種,6,2019-03-27,
0007NU199350,2019-06-01,22.0,85.0,4.5,1.0,NU,3.0,3.0,-1.0,未配種,6,2019-03-08,
0007NU199351,2019-06-01,22.0,85.0,3.7,1.0,NU,3.0,3.0,-1.0,未配種,6,2019-03-08,
0007NU199352,2019-06-01,15.0,85.0,3.1,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-03-08,
0007NU193350,2019-06-01,25.0,83.0,4.0,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-10,
0007NU194419,2019-06-01,22.0,101.0,3.4,1.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU194420,2019-06-01,19.0,101.0,4.1,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU194421,2019-06-01,13.0,101.0,3.3,2.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU194425,2019-06-01,16.0,93.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-28,
0007NU194426,2019-06-01,17.0,93.0,3.8,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-28,
0007NU194427,2019-06-01,11.0,93.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-28,
0007NU194424,2019-06-01,13.0,100.0,2.4,2.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-21,
0007FX197246,2019-06-01,33.0,100.0,4.6,1.0,Fx,1.0,3.0,-1.0,未配種,6,2019-02-21,
0007NU198444,2019-06-01,20.0,109.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,6,2019-02-12,
0007NU193348,2019-06-01,20.0,94.0,3.6,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-02-27,
0007NU194432,2019-06-01,18.0,81.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-12,
0007NU194428,2019-06-01,19.0,91.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-02,
0007NU194429,2019-06-01,16.0,91.0,3.3,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-02,
0007NU194433,2019-06-01,20.0,81.0,4.1,3.0,NU,2.0,3.0,-1.0,未配種,6,2019-03-12,
0007NU199353,2019-06-01,20.0,83.0,4.3,1.0,NU,3.0,3.0,-1.0,未配種,6,2019-03-10,
0007NU196341,2019-06-01,24.0,101.0,4.6,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU196342,2019-06-01,24.0,101.0,3.6,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU196343,2019-06-01,25.0,101.0,3.8,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU196339,2019-06-01,31.0,110.0,4.0,1.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-11,
0007NU196344,2019-06-01,26.0,101.0,3.5,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU196345,2019-06-01,21.0,101.0,3.7,3.0,NU,3.0,3.0,-1.0,未配種,6,2019-02-20,
0007NU195082,2019-06-01,30.0,104.0,4.7,1.0,NU,1.0,3.0,-1.0,未配種,6,2019-02-17,
0007NU199359,2019-07-04,2.9,0.0,2.9,2.0,NU,1.0,3.0,-1.0,未配種,7,2019-07-04,
0007NU199360,2019-07-05,3.2,0.0,3.2,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-05,
0007NU199361,2019-07-05,2.1,0.0,2.1,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-05,
0007NU192278,2019-07-06,4.6,0.0,4.6,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-06,
0007NU192279,2019-07-06,3.7,0.0,3.7,2.0,NU,2.0,2.0,-1.0,懷孕,7,2019-07-06,2022-03-21
0007NU199362,2019-07-07,4.1,0.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-07,
0007NU199363,2019-07-07,3.4,0.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-07,
0007NU192280,2019-07-10,4.0,0.0,4.0,2.0,NU,1.0,3.0,-1.0,未配種,7,2019-07-10,
0007NU198453,2019-07-10,3.3,0.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-10,
0007NU198454,2019-07-10,3.4,0.0,3.4,2.0,NU,2.0,5.0,-1.0,懷孕,7,2019-07-10,2024-01-02
0007NU196353,2019-07-10,3.4,0.0,3.4,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-10,
0007NU196354,2019-07-10,3.3,0.0,3.3,2.0,NU,2.0,1.0,-1.0,懷孕,7,2019-07-10,2020-10-11
0007F1197288,2019-07-10,4.0,0.0,4.0,1.0,F1,2.0,3.0,-1.0,未配種,7,2019-07-10,
0007F1197289,2019-07-10,3.8,0.0,3.8,2.0,F1,2.0,3.0,-1.0,未配種,7,2019-07-10,
0007NU191395,2019-07-11,2.9,0.0,2.9,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-11,
0007NU191396,2019-07-11,3.4,0.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-11,
0007NU191397,2019-07-12,3.5,0.0,3.5,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-12,
0007NU191398,2019-07-12,3.5,0.0,3.5,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-12,
0007NU191399,2019-07-12,2.4,0.0,2.4,2.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-12,
0007NU191400,2019-07-13,3.5,0.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-13,
0007NU191401,2019-07-13,3.3,0.0,3.3,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-13,
0007NU199364,2019-07-13,3.5,0.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-13,
0007NU199365,2019-07-13,3.3,0.0,3.3,2.0,NU,2.0,2.0,-1.0,懷孕,7,2019-07-13,2022-03-21
0007NU195090,2019-07-13,3.3,0.0,3.3,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-13,
0007NU195091,2019-07-13,3.9,0.0,3.9,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-13,
0007NU191402,2019-07-14,3.5,0.0,3.5,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-14,
0007NU191403,2019-07-14,2.8,0.0,2.8,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-14,
0007NU198455,2019-07-14,4.4,0.0,4.4,2.0,NU,1.0,3.0,-1.0,未配種,7,2019-07-14,
0007NU198456,2019-07-14,4.4,0.0,4.4,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-14,
0007NU198457,2019-07-14,3.2,0.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-14,
0007F1197290,2019-07-15,3.6,0.0,3.6,1.0,F1,2.0,3.0,-1.0,未配種,7,2019-07-15,
0007F1197291,2019-07-15,3.8,0.0,3.8,1.0,F1,2.0,3.0,-1.0,未配種,7,2019-07-15,
0007NU191404,2019-07-16,4.0,0.0,4.0,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-16,
0007NU191405,2019-07-16,3.9,0.0,3.9,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-16,
0007NU191406,2019-07-16,3.0,0.0,3.0,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-16,
0007NU191407,2019-07-16,2.8,0.0,2.8,2.0,NU,1.0,3.0,-1.0,未配種,7,2019-07-16,
0007NU191408,2019-07-18,3.4,0.0,3.4,2.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-18,
0007NU191409,2019-07-18,2.7,0.0,2.7,2.0,NU,3.0,5.0,-1.0,懷孕,7,2019-07-18,2024-11-13
0007NU191410,2019-07-18,2.7,0.0,2.7,2.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-18,
0007NU191411,2019-07-19,3.7,0.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-19,
0007NU191412,2019-07-19,3.0,0.0,3.0,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-19,
0007F1197292,2019-07-19,3.4,0.0,3.4,1.0,F1,2.0,3.0,-1.0,未配種,7,2019-07-19,
0007F1197293,2019-07-19,3.3,0.0,3.3,2.0,F1,2.0,4.0,-1.0,懷孕,7,2019-07-19,2023-12-27
0007NU196355,2019-07-19,3.8,0.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-19,
0007NU195092,2019-07-23,3.6,0.0,3.6,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-23,
0007NU195093,2019-07-23,2.9,0.0,2.9,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-23,
0007NU191413,2019-07-24,3.3,0.0,3.3,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-24,
0007NU191415,2019-07-24,3.2,0.0,3.5,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-24,
0007NU195094,2019-07-25,3.3,0.0,3.3,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU195095,2019-07-25,3.2,0.0,3.2,2.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU195096,2019-07-25,3.0,0.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU191416,2019-07-25,2.9,0.0,2.9,1.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU191417,2019-07-25,3.0,0.0,3.0,2.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU191418,2019-07-25,2.5,0.0,2.5,2.0,NU,3.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU191419,2019-07-25,3.8,0.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU191420,2019-07-25,3.2,0.0,3.2,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-25,
0007NU199358,2019-07-26,21.0,85.0,3.2,3.0,NU,1.0,3.0,-1.0,未配種,7,2019-05-02,
0007NU192269,2019-07-26,22.0,89.0,4.1,2.0,NU,1.0,3.0,-1.0,未配種,7,2019-04-28,
0007NU194439,2019-07-26,23.0,120.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-03-28,
0007NU194438,2019-07-26,25.0,120.0,3.7,3.0,NU,2.0,3.0,-1.0,未配種,7,2019-03-28,
0007NU198446,2019-07-26,23.0,80.0,4.3,3.0,NU,2.0,3.0,-1.0,未配種,7,2019-05-07,
0007NU191390,2019-07-26,18.0,82.0,4.7,3.0,NU,2.0,3.0,-1.0,未配種,7,2019-05-05,
0007NU196349,2019-07-26,22.0,90.0,3.9,3.0,NU,2.0,3.0,-1.0,未配種,7,2019-04-27,
0007NU196350,2019-07-26,19.0,90.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,7,2019-04-27,
0007FX197248,2019-07-26,24.0,111.0,5.3,3.0,Fx,3.0,3.0,-1.0,未配種,7,2019-04-06,
0007FX197250,2019-07-26,22.0,111.0,4.1,2.0,F1,3.0,6.0,-1.0,懷孕,7,2019-04-06,2024-09-13
0007F1197251,2019-07-26,16.0,98.0,3.5,2.0,F1,2.0,3.0,-1.0,懷孕,7,2019-04-19,2022-09-04
0007F1197252,2019-07-26,21.0,98.0,4.1,2.0,F1,2.0,2.0,-1.0,懷孕,7,2019-04-19,2022-04-14
0007F1197253,2019-07-26,15.0,85.0,3.1,2.0,F1,2.0,1.0,-1.0,懷孕,7,2019-05-02,2020-07-28
0007F1197254,2019-07-26,16.0,85.0,4.2,2.0,F1,2.0,6.0,-1.0,懷孕,7,2019-05-02,2024-03-04
0007FX197247,2019-07-26,25.0,121.0,2.5,3.0,Fx,1.0,3.0,-1.0,未配種,7,2019-03-27,
0007NU194442,2019-07-30,4.0,0.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-30,
0007NU194443,2019-07-30,4.0,0.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,7,2019-07-30,
0007NU194444,2019-08-01,4.0,0.0,4.0,2.0,NU,1.0,3.0,-1.0,未配種,8,2019-08-01,
0007NU198460,2019-08-09,3.1,0.0,3.1,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-09,
0007NU198461,2019-08-09,3.0,0.0,3.0,2.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-09,
0007NU198462,2019-08-10,2.9,0.0,2.9,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-10,
0007NU198463,2019-08-10,2.9,0.0,2.9,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-10,
0007NU198464,2019-08-10,3.2,0.0,3.2,2.0,NU,2.0,3.0,-1.0,懷孕,8,2019-08-10,2023-09-16
0007NU198465,2019-08-10,3.1,0.0,3.1,2.0,NU,2.0,5.0,-1.0,懷孕,8,2019-08-10,2023-11-25
0007NU196356,2019-08-11,3.7,0.0,3.7,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-11,
0007NU196357,2019-08-11,3.8,0.0,3.8,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-11,
0007NU199366,2019-08-11,3.5,0.0,3.5,1.0,NU,1.0,3.0,-1.0,未配種,8,2019-08-11,
0007NU199367,2019-08-14,3.1,0.0,3.1,2.0,NU,1.0,3.0,-1.0,懷孕,8,2019-08-14,2023-03-28
0007NU198466,2019-08-15,3.7,0.0,3.7,2.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-15,
0007NU198467,2019-08-15,3.9,0.0,3.9,2.0,NU,2.0,6.0,-1.0,懷孕,8,2019-08-15,2024-08-11
0007NU199368,2019-08-15,3.4,0.0,3.4,1.0,NU,3.0,3.0,-1.0,未配種,8,2019-08-15,
0007NU199369,2019-08-15,2.7,0.0,2.7,2.0,NU,3.0,5.0,-1.0,懷孕,8,2019-08-15,2023-12-19
0007NU199370,2019-08-15,2.8,0.0,2.8,2.0,NU,3.0,5.0,-1.0,懷孕,8,2019-08-15,2024-09-24
0007NU199371,2019-08-16,3.5,0.0,3.5,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-16,
0007NU199372,2019-08-16,3.0,0.0,3.0,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-16,
0007NU199373,2019-08-16,2.9,0.0,2.9,1.0,NU,3.0,3.0,-1.0,未配種,8,2019-08-16,
0007NU199374,2019-08-16,2.2,0.0,2.2,2.0,NU,3.0,2.0,-1.0,懷孕,8,2019-08-16,2022-03-19
0007NU199375,2019-08-16,1.8,0.0,1.8,2.0,NU,3.0,3.0,-1.0,未配種,8,2019-08-16,
0007NU199376,2019-08-17,2.7,0.0,2.7,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-17,
0007NU199377,2019-08-17,2.9,0.0,2.9,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-17,
0007NU193354,2019-08-20,2.0,0.0,2.0,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-20,
0007NU193355,2019-08-20,4.0,0.0,4.0,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-20,
0007NU193327,2019-08-13,32.2,212.0,3.2,2.0,NU,1.0,1.0,-1.0,懷孕,8,2019-01-13,2021-01-05
0007NU194445,2019-08-21,2.8,0.0,2.8,1.0,NU,4.0,3.0,-1.0,未配種,8,2019-08-21,
0007NU194446,2019-08-21,2.7,0.0,2.7,2.0,NU,4.0,3.0,-1.0,未配種,8,2019-08-21,
0007NU193356,2019-08-25,3.1,0.0,3.1,2.0,NU,1.0,4.0,-1.0,懷孕,8,2019-08-25,2023-12-10
0007F1197299,2019-08-25,4.2,0.0,4.2,1.0,F1,2.0,3.0,-1.0,未配種,8,2019-08-25,
0007F1197300,2019-08-25,4.0,0.0,4.0,2.0,F1,2.0,1.0,-1.0,懷孕,8,2019-08-25,2021-02-03
0007NU196358,2019-08-12,3.8,0.0,3.8,2.0,NU,2.0,1.0,-1.0,懷孕,8,2019-08-12,2021-02-13
0007NU196359,2019-08-12,3.3,0.0,3.3,2.0,NU,2.0,4.0,-1.0,懷孕,8,2019-08-12,2023-12-05
0007NU192281,2019-08-27,3.4,0.0,3.4,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-27,
0007NU192282,2019-08-27,2.9,0.0,2.9,2.0,NU,2.0,6.0,-1.0,懷孕,8,2019-08-27,2025-02-20
0007NU193357,2019-08-28,3.6,0.0,3.6,2.0,NU,1.0,3.0,-1.0,未配種,8,2019-08-28,
0007NU193358,2019-08-29,2.6,0.0,2.6,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-29,
0007NU193359,2019-08-29,2.2,0.0,2.2,2.0,NU,2.0,5.0,-1.0,懷孕,8,2019-08-29,2023-12-04
0007NU192283,2019-08-29,3.4,0.0,3.4,2.0,NU,2.0,2.0,-1.0,懷孕,8,2019-08-29,2021-11-28
0007NU192284,2019-08-29,3.4,0.0,3.4,2.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-29,
0007NU192285,2019-08-29,4.1,0.0,4.1,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-29,
0007NU192286,2019-08-29,3.9,0.0,3.9,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-29,
0007NU193360,2019-08-29,4.3,0.0,4.3,1.0,NU,2.0,3.0,-1.0,未配種,8,2019-08-29,
0007NU193361,2019-08-29,3.2,0.0,3.2,2.0,NU,2.0,5.0,-1.0,懷孕,8,2019-08-29,2024-11-13
